iteration,candidate_total_value,candidate_total_weight
28316,18209,2384
28317,17868,2494
28318,23265,2361
28319,21953,2487
28320,23604,2537
28321,20164,2127
28322,18378,2507
28323,23098,2376
28324,21505,2407
28325,18251,2416
28326,25664,2523
28327,26012,2471
28328,16176,2523
28329,26455,2532
28330,19723,2462
28331,18796,2535
28332,20063,2507
28333,24805,2513
28334,23620,2542
28335,25184,2495
28336,23422,1998
28337,16391,2541
28338,13726,2514
28339,23912,2339
28340,16341,2393
28341,23167,2321
28342,19749,2503
28343,22898,2525
28344,25799,2519
28345,23781,2386
28346,22709,2447
28347,22872,2489
28348,17320,2499
28349,26260,2527
28350,23912,2411
28351,22157,2534
28352,23933,2440
28353,16626,2484
28354,16756,2489
28355,25118,2394
28356,16601,2416
28357,18396,2480
28358,21930,2179
28359,25192,2298
28360,25596,2458
28361,23838,2527
28362,21846,2424
28363,22950,2274
28364,18462,2500
28365,21088,2435
28366,21319,2346
28367,18769,2424
28368,25655,2442
28369,22157,2507
28370,24516,2521
28371,25501,2506
28372,23585,2286
28373,22798,2496
28374,17926,2534
28375,21826,2510
28376,22892,2531
28377,20123,2248
28378,20055,2407
28379,25870,2342
28380,19278,2397
28381,25685,2511
28382,24166,2543
28383,24696,2517
28384,20342,2501
28385,24100,2358
28386,24992,2227
28387,21632,2514
28388,19353,2413
28389,14584,2525
28390,23615,2491
28391,23322,2525
28392,22333,2475
28393,14371,2455
28394,25664,2523
28395,22493,2533
28396,23493,2229
28397,24016,2264
28398,25691,2434
28399,21450,2390
28400,23723,2500
28401,25998,2489
28402,23927,2523
28403,22907,2377
28404,20126,2483
28405,25978,2498
28406,21130,2532
28407,24583,2514
28408,24851,2473
28409,23922,2543
28410,19898,2423
28411,25242,2472
28412,22884,2257
28413,21001,2447
28414,26455,2532
28415,23234,2200
28416,19263,2046
28417,25512,2480
28418,20257,2385
28419,20932,2538
28420,23843,2468
28421,17622,2517
28422,26327,2517
28423,23167,2268
28424,15916,1663
28425,19166,1824
28426,15529,1641
28427,25616,2434
28428,16825,2454
28429,20257,2539
28430,19157,2427
28431,22172,2539
28432,20999,2465
28433,24720,2299
28434,21642,2476
28435,26009,2506
28436,16652,2496
28437,25418,2282
28438,15976,2510
28439,24852,2516
28440,25524,2462
28441,25547,2435
28442,26329,2516
28443,19560,2490
28444,16934,2476
28445,22643,2256
28446,19480,2406
28447,22439,2318
28448,25234,2391
28449,21455,2507
28450,14230,2214
28451,19556,2450
28452,17644,2522
28453,26327,2517
28454,23221,2334
28455,25268,2477
28456,19846,2485
28457,15077,2462
28458,15225,2493
28459,23199,2489
28460,14293,2434
28461,26455,2532
28462,17940,1894
28463,24871,2488
28464,24490,2373
28465,22121,2540
28466,21967,2292
28467,16926,2488
28468,23350,2540
28469,23049,2534
28470,24667,2535
28471,23649,2344
28472,20333,2496
28473,17636,2454
28474,19745,2533
28475,23835,2360
28476,22684,2166
28477,16159,2370
28478,17391,2485
28479,24712,2523
28480,24195,2525
28481,22607,2497
28482,21979,2189
28483,21532,2281
28484,21994,2397
28485,22348,2358
28486,20785,2489
28487,18643,2475
28488,26455,2532
28489,25524,2462
28490,24407,2520
28491,16691,2493
28492,24989,2397
28493,24113,2411
28494,25370,2538
28495,20103,2389
28496,18476,2480
28497,22428,2358
28498,18194,2519
28499,24902,2515
28500,22695,2332
28501,20413,2510
28502,25639,2522
28503,24266,2536
28504,20374,2532
28505,22350,2533
28506,23618,2505
28507,20491,2514
28508,25014,2484
28509,26455,2532
28510,18897,2538
28511,18647,2486
28512,25599,2461
28513,22750,2449
28514,16222,2242
28515,21249,2523
28516,16877,2490
28517,25096,2540
28518,20095,1764
28519,19389,2465
28520,19006,2477
28521,24064,2493
28522,25494,2375
28523,21438,2529
28524,25784,2439
28525,23955,2330
28526,26009,2506
28527,25303,2437
28528,26103,2475
28529,22280,2526
28530,23080,2543
28531,25755,2460
28532,25949,2413
28533,23845,2543
28534,22580,2462
28535,17498,2521
28536,22753,2475
28537,21289,2540
28538,25242,2509
28539,19960,2503
28540,25205,2428
28541,13054,2463
28542,19632,1847
28543,23235,1892
28544,22108,2531
28545,20225,2492
28546,26009,2506
28547,21691,2091
28548,16452,2527
28549,21649,2450
28550,24909,2543
28551,26455,2532
28552,25655,2442
28553,15059,2539
28554,21734,2150
28555,23618,2509
28556,23976,2400
28557,20664,2531
28558,23815,2408
28559,25393,2541
28560,23355,2264
28561,22337,2231
28562,25249,2437
28563,25113,2471
28564,20160,2449
28565,24872,2330
28566,18426,2380
28567,26327,2517
28568,21548,2530
28569,22999,2293
28570,26172,2513
28571,22501,2533
28572,24990,2524
28573,25731,2503
28574,22516,2519
28575,25442,2262
28576,23702,2369
28577,23522,2517
28578,19585,2535
28579,24921,2452
28580,24667,2477
28581,25608,2536
28582,14186,2497
28583,24109,2485
28584,23905,2283
28585,14067,2519
28586,22578,2529
28587,23833,2372
28588,25913,2488
28589,21421,2522
28590,16538,2514
28591,20654,2214
28592,24770,2516
28593,15672,2524
28594,25695,2513
28595,15571,2510
28596,24415,2392
28597,24937,2517
28598,24191,2314
28599,19520,2488
28600,21087,1900
28601,22382,2539
28602,18989,1796
28603,26215,2529
28604,25691,2537
28605,14392,2477
28606,14671,2538
28607,20754,2368
28608,26455,2532
28609,17070,2495
28610,20548,2534
28611,15120,2520
28612,26329,2516
28613,23957,2493
28614,17486,2500
28615,22746,2500
28616,18258,2429
28617,17494,2404
28618,20914,2487
28619,26455,2532
28620,25567,2492
28621,25501,2506
28622,21436,2540
28623,20249,2439
28624,18478,2518
28625,23187,2208
28626,25214,2531
28627,18290,2445
28628,23768,2515
28629,23568,2426
28630,23447,2423
28631,25119,2424
28632,23791,2460
28633,18940,1727
28634,21898,2482
28635,26455,2532
28636,21247,2539
28637,19410,2516
28638,22916,2301
28639,15887,2517
28640,25691,2434
28641,25913,2488
28642,18267,2428
28643,23394,2513
28644,17318,2510
28645,25731,2503
28646,26455,2532
28647,25986,2525
28648,13184,2541
28649,25886,2502
28650,21216,2523
28651,20414,2497
28652,23178,2448
28653,19568,2492
28654,23576,2398
28655,21990,2364
28656,24948,2542
28657,21769,2518
28658,23115,2214
28659,21838,2519
28660,15392,2271
28661,19117,1873
28662,17184,1881
28663,24458,2505
28664,17549,2226
28665,24487,2461
28666,22824,2466
28667,22371,2542
28668,22927,2524
28669,22975,2503
28670,25384,2471
28671,20797,2514
28672,16922,2361
28673,26202,2499
28674,19782,2533
28675,22484,2421
28676,18817,2534
28677,22649,2409
28678,17711,2460
28679,17841,2472
28680,17809,2530
28681,14868,2518
28682,23198,2528
28683,24127,2442
28684,25524,2462
28685,21896,2176
28686,19024,2509
28687,18337,2518
28688,26455,2532
28689,22858,2514
28690,26329,2516
28691,25401,2477
28692,22242,2532
28693,20485,2484
28694,23507,2522
28695,20835,2494
28696,21403,2084
28697,21621,2494
28698,17412,2453
28699,23987,2531
28700,25208,2488
28701,23167,2532
28702,22754,2283
28703,17530,2399
28704,26455,2532
28705,19967,2526
28706,20488,2097
28707,23580,2299
28708,17481,1603
28709,16729,2507
28710,18407,2453
28711,16696,2480
28712,26455,2532
28713,17254,2500
28714,23928,2400
28715,25685,2511
28716,25547,2435
28717,23690,2131
28718,18583,2536
28719,26337,2372
28720,23832,2342
28721,18621,2526
28722,21458,2372
28723,17456,2242
28724,19046,2500
28725,19704,2092
28726,19580,2419
28727,19384,2361
28728,22251,2297
28729,24797,2453
28730,18297,2253
28731,22983,2452
28732,19852,2026
28733,23746,2481
28734,19068,2508
28735,24016,2515
28736,25524,2462
28737,24415,2384
28738,19860,2364
28739,23408,2357
28740,18676,2408
28741,19391,2516
28742,22182,2543
28743,24689,2368
28744,17148,2534
28745,20368,2047
28746,19072,2463
28747,18618,1606
28748,19394,2190
28749,21818,2370
28750,24635,2452
28751,21054,2405
28752,19690,2536
28753,19616,2525
28754,15739,2543
28755,21574,2352
28756,23151,2301
28757,23919,2540
28758,16180,2417
28759,19590,2456
28760,22439,2276
28761,18805,1908
28762,23700,2378
28763,18440,2503
28764,23283,2539
28765,18004,2534
28766,15789,2495
28767,17023,2388
28768,25208,2498
28769,22871,2491
28770,15845,2472
28771,23460,2527
28772,23016,2471
28773,23242,2214
28774,22962,2505
28775,20300,2537
28776,16701,2455
28777,21786,2470
28778,19559,2520
28779,20418,2451
28780,25913,2488
28781,25501,2506
28782,18372,2504
28783,23804,2130
28784,24658,2487
28785,20663,2487
28786,18887,2409
28787,20118,1945
28788,25691,2434
28789,26012,2471
28790,25998,2489
28791,22882,2285
28792,25565,2418
28793,14898,2333
28794,18606,2531
28795,23563,2187
28796,24756,2529
28797,25877,2478
28798,19663,2531
28799,17645,2357
28800,23734,2471
28801,23311,2345
28802,16760,2344
28803,20953,2529
28804,22877,2532
28805,25116,2492
28806,19992,2523
28807,22478,2352
28808,23401,2251
28809,23313,2383
28810,15751,2511
28811,20094,2514
28812,23761,2277
28813,17905,2470
28814,22135,2416
28815,22605,2540
28816,24328,2525
28817,19177,2521
28818,20245,2481
28819,14041,2248
28820,22818,2467
28821,22168,2409
28822,24756,2426
28823,20086,2382
28824,24895,2263
28825,23012,2502
28826,25685,2511
28827,24800,2433
28828,19784,2504
28829,24750,2504
28830,23382,2181
28831,16334,2399
28832,14838,2497
28833,25813,2543
28834,25475,2189
28835,17903,2521
28836,15776,2401
28837,24796,2456
28838,18588,2505
28839,24008,2460
28840,24730,2501
28841,20004,2519
28842,25734,2534
28843,18694,1791
28844,22013,2503
28845,18238,2250
28846,20599,2539
28847,21786,2529
28848,18652,2510
28849,19765,2493
28850,13482,2520
28851,22991,2527
28852,26202,2499
28853,25664,2523
28854,16853,2279
28855,25567,2492
28856,12088,1636
28857,22900,2503
28858,18554,2504
28859,21280,2474
28860,17352,2512
28861,19731,2524
28862,22690,2365
28863,22397,2534
28864,25636,2530
28865,21502,2032
28866,21155,1954
28867,22224,2204
28868,22556,2474
28869,24135,2514
28870,22261,2499
28871,18618,2535
28872,22194,2489
28873,15417,2513
28874,24653,2470
28875,20776,2492
28876,23816,2474
28877,21583,2215
28878,26227,2538
28879,24379,2532
28880,24801,2434
28881,21142,2530
28882,25547,2482
28883,17501,2540
28884,16398,2218
28885,17890,2145
28886,20679,2502
28887,26009,2506
28888,23068,2277
28889,21903,2207
28890,25685,2511
28891,24527,2263
28892,19121,2518
28893,25691,2434
28894,24365,2458
28895,25529,2430
28896,22216,2400
28897,24185,2349
28898,23006,2495
28899,23893,2537
28900,23618,2534
28901,21390,2467
28902,24491,2530
28903,24156,2445
28904,21600,2530
28905,19421,2483
28906,26007,2494
28907,18272,2347
28908,19395,2315
28909,24413,2534
28910,24363,2540
28911,21594,2044
28912,20255,2403
28913,19068,2541
28914,17636,2494
28915,21230,2496
28916,25458,2333
28917,18416,2482
28918,21735,2509
28919,23506,2516
28920,26455,2532
28921,23078,2253
28922,23194,2448
28923,22313,2522
28924,23305,2484
28925,18293,1951
28926,24601,2280
28927,18620,2538
28928,21856,1968
28929,21139,2543
28930,22668,2519
28931,20416,1978
28932,25457,2351
28933,17890,2498
28934,17810,2467
28935,20908,2502
28936,20462,2065
28937,22942,2539
28938,24509,2540
28939,25731,2503
28940,19622,2471
28941,22079,2387
28942,17997,2348
28943,21804,2538
28944,21052,2222
28945,23622,2512
28946,20330,2509
28947,25599,2461
28948,14778,2435
28949,21390,2526
28950,23587,2069
28951,19913,2534
28952,19097,2526
28953,11949,2489
28954,25879,2479
28955,21740,2539
28956,25023,2477
28957,24664,2535
28958,22253,2383
28959,19204,2528
28960,25117,2377
28961,17928,2467
28962,21174,2488
28963,16181,2365
28964,25814,2486
28965,24211,2313
28966,17991,2508
28967,15203,1935
28968,22338,2411
28969,16481,2440
28970,14725,2269
28971,25814,2486
28972,21740,2501
28973,20848,2441
28974,23827,2507
28975,16716,2393
28976,26455,2532
28977,24944,2535
28978,20683,2509
28979,22167,2501
28980,22525,2518
28981,20633,2072
28982,21125,2540
28983,24287,2371
28984,23920,2491
28985,23097,2499
28986,17726,2540
28987,17123,1790
28988,23638,2495
28989,25027,2428
28990,24452,2392
28991,20257,1917
28992,26036,2466
28993,19565,2508
28994,23106,2523
28995,24645,2435
28996,21460,2512
28997,19596,2508
28998,19127,1871
28999,24734,2493
29000,18329,2472
29001,22823,2282
29002,19012,2542
29003,16353,2539
29004,22878,2480
29005,13112,2471
29006,20108,2493
29007,25547,2435
29008,22037,2491
29009,22559,2491
29010,21993,2026
29011,24252,2416
29012,21439,1980
29013,25547,2435
29014,20633,2538
29015,25913,2488
29016,19375,1824
29017,23793,2537
29018,22540,2530
29019,24014,2312
29020,22058,2489
29021,16479,2537
29022,21228,2491
29023,23543,2262
29024,25976,2501
29025,15069,2365
29026,19166,2497
29027,21550,2537
29028,23712,2503
29029,18754,2497
29030,25503,2468
29031,22473,2466
29032,16291,2542
29033,25022,2534
29034,20704,2351
29035,16868,2499
29036,25273,2480
29037,22818,2543
29038,21270,2524
29039,25374,2500
29040,20069,2463
29041,25494,2375
29042,25475,2189
29043,21114,2483
29044,22607,2536
29045,19569,2538
29046,21124,2275
29047,19707,2400
29048,19221,2364
29049,22024,2297
29050,25512,2480
29051,23209,2280
29052,26202,2499
29053,26009,2506
29054,24302,2518
29055,19645,2492
29056,23011,2458
29057,24862,2422
29058,19469,2472
29059,25347,2513
29060,15482,1789
29061,20691,2105
29062,25814,2486
29063,25153,2515
29064,17089,2397
29065,15912,2349
29066,25457,2351
29067,26455,2532
29068,23378,2347
29069,20255,2527
29070,22302,2210
29071,18013,2423
29072,15996,2480
29073,22656,2473
29074,24457,2506
29075,25458,2333
29076,19080,2434
29077,20010,2032
29078,19595,1910
29079,21141,2510
29080,15179,2516
29081,25679,2484
29082,16878,2461
29083,20729,2360
29084,22943,2541
29085,23462,2541
29086,25401,2410
29087,18891,2536
29088,23783,2426
29089,17305,2539
29090,21143,2469
29091,23808,2373
29092,24149,2540
29093,17408,2483
29094,19578,2529
29095,22978,2301
29096,26455,2532
29097,19867,2526
29098,25457,2351
29099,17012,2457
29100,19638,2423
29101,25913,2488
29102,21433,2495
29103,23909,2254
29104,22742,2026
29105,23676,2396
29106,19880,2287
29107,19909,2459
29108,25272,2468
29109,12680,2250
29110,25523,2542
29111,22622,2534
29112,26455,2532
29113,18419,2499
29114,18125,2517
29115,22979,2537
29116,22202,2513
29117,20982,2517
29118,21568,2521
29119,14743,2424
29120,19480,2478
29121,23134,2515
29122,25655,2442
29123,24524,2433
29124,23445,2511
29125,24543,2297
29126,22201,2455
29127,18324,2462
29128,22443,2310
29129,18569,2487
29130,23604,2415
29131,23487,2407
29132,24630,2436
29133,24296,2482
29134,21622,2391
29135,22703,2515
29136,25131,2493
29137,22860,2529
29138,19427,2037
29139,19932,2373
29140,24556,2454
29141,26329,2516
29142,22700,2402
29143,19570,2009
29144,15170,2230
29145,20403,2502
29146,20527,2497
29147,17892,2504
29148,23259,2517
29149,26327,2517
29150,22020,2205
29151,23860,2504
29152,25515,2342
29153,20805,2470
29154,23315,2422
29155,21404,2378
29156,17321,2510
29157,23757,2339
29158,19067,1832
29159,17740,2421
29160,22292,2522
29161,23893,2456
29162,21265,2522
29163,24147,2528
29164,21465,2529
29165,26455,2532
29166,20472,2455
29167,19221,2516
29168,16345,2405
29169,25544,2513
29170,18415,2479
29171,22195,2488
29172,20735,2361
29173,26455,2532
29174,25564,2512
29175,19483,2471
29176,20103,2123
29177,23105,2491
29178,25755,2460
29179,25748,2411
29180,21604,2409
29181,22839,2505
29182,17908,2500
29183,25567,2492
29184,25232,2514
29185,22622,2506
29186,25312,2399
29187,25655,2442
29188,23747,2535
29189,26173,2524
29190,17128,2532
29191,19270,2528
29192,26455,2532
29193,21760,2408
29194,24729,2532
29195,17459,2329
29196,22922,2262
29197,20728,2114
29198,19686,2405
29199,18512,2478
29200,24904,2484
29201,21618,2279
29202,25685,2522
29203,13874,2473
29204,20491,2129
29205,17523,2482
29206,19420,2528
29207,16338,2506
29208,24492,2383
29209,19579,2110
29210,22856,2385
29211,24797,2490
29212,19008,2491
29213,19412,2060
29214,25567,2492
29215,25697,2516
29216,26173,2524
29217,16266,2538
29218,22332,2523
29219,22113,2457
29220,23734,2520
29221,17802,2266
29222,25458,2333
29223,19410,2305
29224,24636,2509
29225,24630,2246
29226,25457,2351
29227,25998,2489
29228,20132,2402
29229,21195,2392
29230,25998,2489
29231,17708,2502
29232,18119,2540
29233,24737,2521
29234,20690,2543
29235,22770,2500
29236,22283,2530
29237,26173,2524
29238,15006,2505
29239,25457,2351
29240,22669,2228
29241,22762,2452
29242,16763,2357
29243,14719,1770
29244,17861,2455
29245,25978,2498
29246,25719,2461
29247,25566,2504
29248,19953,2533
29249,23306,2517
29250,23950,2429
29251,21723,2280
29252,22423,2207
29253,26455,2532
29254,20947,2543
29255,22208,2516
29256,17807,2543
29257,20232,2436
29258,21488,2503
29259,25789,2487
29260,20090,2476
29261,26455,2532
29262,18156,2529
